Time, Voltage, Temperature 
128405,1.69554584,24.12
128528,1.682655,24.12
128648,1.6810436,24.12
128769,1.682655,24.12
128889,1.6874892,24.12
129010,1.6770153,24.12
129131,1.680238,24.12
129254,1.677821,24.12
129373,1.6866834,24.12
129495,1.680238,24.12
129614,1.6770153,24.12
129735,1.69071168,24.12
129858,1.6915176,24.12
129979,1.680238,24.12
130098,1.68990608,24.12
130221,1.6923232,24.12
130342,1.6786266,24.12
130463,1.6786266,24.12
130584,1.6915176,24.12
130705,1.6770153,24.12
130827,1.6850721,24.12
130950,1.6794324,24.12
131070,1.6794324,24.12
131191,1.6866834,24.12
131312,1.680238,24.12
131432,1.6891004,24.12
131553,1.69071168,24.12
